#hr_timer_export=1
#exported_at=2026-02-23T18:08:20.244Z
#max_hr=189
#name=WHYNN
#age=31
#sex=
#height_cm=173
#weight_kg=64
#session_type=mixed
#rounds=8
#work_s=180
#rest_s=60
#prep_s=60
#cooldown_s=180
time_s,phase,round,time_left_s,hr_bpm
969,Rest,4,60,167
970,Rest,4,58,167
971,Rest,4,57,167
972,Rest,4,57,168
973,Rest,4,56,167
974,Rest,4,54,168
975,Rest,4,53,167
976,Rest,4,52,166
977,Rest,4,51,166
978,Rest,4,51,165
979,Rest,4,49,163
980,Rest,4,48,161
981,Rest,4,47,160
982,Rest,4,47,159
983,Rest,4,46,158
984,Rest,4,45,157
985,Rest,4,43,157
986,Rest,4,42,156
987,Rest,4,41,156
988,Rest,4,40,155
989,Rest,4,39,154
990,Rest,4,38,154
991,Rest,4,37,154
992,Rest,4,36,154
993,Rest,4,35,154
994,Rest,4,34,153
995,Rest,4,33,153
996,Rest,4,32,151
997,Rest,4,31,149
998,Rest,4,30,149
999,Rest,4,29,147
1000,Rest,4,28,145
1001,Rest,4,27,142
1002,Rest,4,26,142
1003,Rest,4,25,139
1004,Rest,4,24,138
1005,Rest,4,23,137
1006,Rest,4,22,137
1007,Rest,4,21,137
1008,Rest,4,20,136
1009,Rest,4,19,134
1010,Rest,4,18,134
1011,Rest,4,17,133
1012,Rest,4,16,131
1013,Rest,4,15,129
1014,Rest,4,14,129
1015,Rest,4,13,127
1016,Rest,4,12,127
1017,Rest,4,11,127
1018,Rest,4,10,128
1019,Rest,4,9,127
1020,Rest,4,8,126
1021,Rest,4,7,126
1022,Rest,4,6,125
1023,Rest,4,5,125
1024,Rest,4,4,122
1025,Rest,4,3,122
1026,Rest,4,2,119
1027,Rest,4,1,118
1028,Rest,4,0,118
1029,Work,4,179,114
1030,Work,4,178,114
1031,Work,4,177,106
1032,Work,4,176,101
1033,Work,4,175,100
1034,Work,4,174,100
1035,Work,4,173,103
1036,Work,4,172,102
1037,Work,4,171,106
1038,Work,4,170,108
1039,Work,4,169,110
1040,Work,4,168,110
1041,Work,4,167,108
1042,Work,4,166,108
1043,Work,4,165,109
1044,Work,4,164,109
1045,Work,4,163,114
1046,Work,4,162,117
1047,Work,4,161,117
1048,Work,4,160,120
1049,Work,4,159,122
1050,Work,4,158,122
1051,Work,4,157,123
1052,Work,4,156,124
1053,Work,4,156,124
1054,Work,4,155,124
1055,Work,4,154,125
1056,Work,4,153,126
1057,Work,4,152,126
1058,Work,4,151,126
1059,Work,4,150,127
1060,Work,4,149,128
1061,Work,4,148,128
1062,Work,4,147,129
1063,Work,4,146,131
1064,Work,4,145,132
1065,Work,4,144,132
1066,Work,4,143,133
1067,Work,4,142,134
1068,Work,4,141,134
1069,Work,4,140,135
1070,Work,4,139,135
1071,Work,4,138,136
1072,Work,4,137,138
1073,Work,4,136,140
1074,Work,4,135,140
1075,Work,4,134,142
1076,Work,4,133,143
1077,Work,4,132,144
1078,Work,4,131,145
1079,Work,4,130,146
1080,Work,4,129,146
1081,Work,4,128,147
1082,Work,4,127,148
1083,Work,4,126,148
1084,Work,4,125,149
1085,Work,4,124,149
1086,Work,4,123,149
1087,Work,4,122,149
1088,Work,4,121,149
1089,Work,4,120,149
1090,Work,4,119,148
1091,Work,4,118,148
1092,Work,4,117,148
1093,Work,4,116,149
1094,Work,4,115,149
1095,Work,4,114,150
1096,Work,4,113,151
1097,Work,4,112,151
1098,Work,4,111,151
1099,Work,4,110,151
1100,Work,4,109,152
1101,Work,4,108,153
1102,Work,4,107,155
1103,Work,4,106,155
1104,Work,4,105,155
1105,Work,4,104,155
1106,Work,4,103,155
1107,Work,4,102,155
1108,Work,4,101,155
1109,Work,4,100,155
1110,Work,4,99,156
1111,Work,4,98,156
1112,Work,4,97,156
1113,Work,4,96,156
1114,Work,4,95,156
1115,Work,4,94,156
1116,Work,4,93,155
1117,Work,4,92,156
1118,Work,4,91,156
1119,Work,4,90,156
1120,Work,4,89,158
1121,Work,4,88,157
1122,Work,4,87,157
1123,Work,4,86,157
1124,Work,4,85,157
1125,Work,4,84,158
1126,Work,4,83,157
1127,Work,4,82,158
1128,Work,4,81,158
1129,Work,4,80,158
1130,Work,4,79,158
1131,Work,4,78,158
1132,Work,4,77,159
1133,Work,4,76,159
1134,Work,4,75,159
1135,Work,4,74,160
1136,Work,4,73,160
1137,Work,4,72,160
1138,Work,4,71,161
1139,Work,4,70,160
1140,Work,4,69,160
1141,Work,4,68,160
1142,Work,4,67,159
1143,Work,4,66,159
1144,Work,4,65,158
1145,Work,4,64,159
1146,Work,4,63,159
1147,Work,4,62,159
